File,Line,Speaker,UttStartTime,UttEndTime,UttLength,Content,InstancesCountPerLine
fe0305645,129,B,488.54,493.2,4.659999999999968,okay this is the second one i've done i i did one two days ago uh ,1.0
fe0305645,158,B,585.85,591.07,5.220000000000027,uh it's really done anything i'm not i'm not totally a hundred percent convinced ,1.0
fe0305646,47,A,196.72,202.98,6.259999999999991,okay in philly one of the things that they have done is they've they've done away with curbside uh ,2.0
fe0305646,129,A,574.24,580.36,6.1200000000000045,yeah yeah it's it's going to take time it's going to take time and you know i i think they've done ,1.0
fe0305646,130,A,580.23,590.16,9.92999999999995,you know it's a shame it took nine eleven for them to kinda wake up 'cause i think they've done things and they've put things in motion to try to prevent things from happening and now ,1.0
fe0305647,32,A,76.52,80.14,3.6200000000000045,have you done any traveling recently and like ,1.0
fe0305649,41,B,175.36,184.36,9.0,yeah  he just kept saying i can't believe i got on the plane with a bomb he said he didn't didn't realize until he was actually on the plane that you know exactly  what he had done ,1.0
fe0305650,14,B,20.83,27.83,7.0,to europe twice and been in jamaica and you know i done a little flying ,1.0
fe0305650,15,A,26.86,31.67,4.810000000000002,yeah and have you done that since um the heightened airport security ,1.0
fe0305651,63,A,174.62,177.52,2.9000000000000057,all right my phone might done weird things ,1.0
fe0305652,23,B,76.07,81.2,5.13000000000001,i just feel that you know there is a lot that has been done but i don't think it's good enough ,1.0
fe0305652,86,B,352.99,356.13,3.1399999999999864,oh no i'm not done yet i'm still a student ,1.0
fe0305653,19,B,67.22,75.89,8.670000000000002,hard as they try you know as they did or they could have done a better job without going to ,1.0
fe0305655,93,A,464.17,476.41,12.240000000000009,and i think it's possible we could it could be done if there's the will but the problem is the airlines have such a presence because they're so scared of of discouraging um people from flying because of some minor inconveniences ,1.0
fe0305655,98,A,508.23,517.44,9.210000000000036,that this could be done because el al is a private airline that gets a heavy subsidy from the israeli government and has israeli government security ,1.0
fe0305656,40,B,127.14,140.89,13.749999999999986,once they tell you it's done they can't like i could have gone outside bottom line is like five minutes later they said final boarding call for and there were three passengers so we threw down our money in the bar and we and i started running back to the to the small airport ,1.0
fe0305657,93,B,291.33,294.55,3.2200000000000273, yeah because they have to stand up in line and wait for this done  ,1.0
fe0305658,20,B,74.8,82.89,8.090000000000003,and ah they could have easily done it with like a plastic shiv you know or something like that i i don't i think if people want to ,1.0
fe0305661,82,A,407.72,418.24,10.519999999999982,they had the same security in place they have right now that this september eleventh still would've happened n- it's nothing they've done has prevented that ,1.0
fe0305662,142,B,470.6,474.45,3.849999999999966,working right so hopefully these guys have it down and and we're going to get it done ,1.0
fe0305663,29,B,81.92,86.49,4.569999999999993,yeah i mean you know i think i mean it can be done should be done right you ,2.0
fe0305664,25,A,68.31,81.99,13.679999999999993, so that so that person won't sit there and just move directly and think he he or she can do it but if he or she really wants to do it it can really be done 'cause it's been done and i'm sure it's going to be done again you know ,3.0
fe0305664,99,A,306.28,312.95,6.670000000000016,lot lot of different things are going to happen but whether it's going to be done with airplanes or not you know who knows ,1.0
fe0305667,41,B,163.61,168.84,5.22999999999999,you know i'm not a fan of president bush otherwise i think he's done a real bad job of handling the economy ,1.0
fe0305667,133,A,519.01,524.33,5.32000000000005,and then like what are you going to do when the oil's done like when it's all gone ,1.0
fe0305667,142,B,556.88,560.53,3.6499999999999773,mean you know like i said he done some things that wasn't you know ,1.0
fe0305668,83,A,296.73,298.43,1.6999999999999886,then once that's all done ,1.0
fe0305668,125,B,467.53,472.35,4.82000000000005,so what could be done and should the u.s. even be involved ,1.0
fe0305668,126,A,471.57,474.84,3.269999999999982,what can be done and should like i said ,1.0
fe0305669,20,A,77.66,86.71,9.049999999999997,they haven't done that now one of my friends in the in the military like reserves you know she's like a dentist or whatever she was talking about how ,1.0
fe0305673,33,A,123.38,132.45,9.069999999999993,try to hear what whether it's the left or the right trying to say this this needs to be done that needs to be done ,2.0
fe0305674,96,A,247.6,253.28,5.680000000000007, yeah i think um president bush has done a good job going in there you know ,1.0
fe0305674,184,A,462.06,465.6,3.5400000000000205,i've done some recording myself i've recorded two tapes ,1.0
fe0305675,6,A,7.18,8.77,1.5899999999999999,have you done this before ,1.0
fe0305675,157,B,470.19,475.21,5.019999999999982,i mean what bush has done already is ah a hundred times as impeachable you know ,1.0
fe0305675,182,A,550.52,552.59,2.07000000000005,it's all just done in advance ,1.0
fe0305676,116,A,472.12,480.87,8.75,and and nothing but i'm sorry but  it is not exactly like one can say oh look what a terrible job israel has done i mean ,1.0
fe0305677,98,A,471.03,477.13,6.100000000000023,very nicely i mean the i envy the israelis because they have done a wonderful job of living in that region ,1.0
fe0305681,68,A,343.44,354.42,10.980000000000018,and they it's a no win situation because you end up after it's all said and done just like in iraq you know we go in there trying to be the good guys we're going to be end up hated more than saddam was ,1.0
fe0305681,70,A,356.64,368.24,11.600000000000023,and we're going to spend probably in the next ten years a trillion dollars on that i worked it out the other night it is probably going to cost us about fifty thousand dollars per iraqi by the time we're done ,1.0
fe0305683,51,A,140.42,148.43,8.01000000000002, you know if you could just you know if they snap your fingers and say okay this this this this and this you know are done deals and we'll have peace ,1.0
fe0305683,86,A,267.07,269.96,2.8899999999999864, that or it's too small to get things done ,1.0
fe0305683,198,A,591.23,595.15,3.919999999999959,you know here you get this we get this done deal move on ,1.0
fe0305684,70,B,265.03,273.93,8.900000000000034,well i i i mean i'm just trying to say that like you know we've we've done this the u.s. i should say has done this before ,2.0
fe0305686,6,B,11.43,15.76,4.33,yeah that's what it sounds like okay have you ever done this before ,1.0
fe0305687,10,B,14.6,17.81,3.209999999999999,i guess uh this is the first time i've ever done it ,1.0
fe0305687,141,B,425.83,433.82,7.990000000000009,apparently if we haven't already done it proceed with the star wars thing that reagan wanted to do which was never proven to work ,1.0
fe0305689,24,A,74.53,85.94,11.409999999999997,and li- li- and libya yeah because of yeah what what libya's done for iraq you know letting the people come in there first of all and then for some of them they were supplying them during the war and stuff ,1.0
fe0305690,99,A,479.14,490.29,11.150000000000034,it's like how much wildlife are you ruining how many people are you kicking out of their home how much rearranging has to be done for these three thousand people to get jobs who are going to be benefitting you so it d- it really doesn't matter if they're getting jobs ,1.0
fe0305691,100,A,255.37,257.92,2.5500000000000114,sure yeah i think we've done a ,1.0
fe0305691,102,A,258.19,262.82,4.6299999999999955,done a pretty good job of like creating an environment for threat you know um ,1.0
fe0305692,32,B,130.64,138.65,8.01000000000002,i don't think they've done as much with uh behind the scenes security as far as workers and access to restricted areas ,1.0
fe0305693,5,A,5.53,7.48,1.9500000000000002,have you done this before ,1.0
fe0305694,60,B,193.25,195.6,2.3499999999999943,i mean in my opinion our job was done ,1.0
fe0305694,97,A,322.19,330.54,8.350000000000023,you know they they have done a lot for us in the past and  you know we need to appreciate i mean we have a lot of foreign exchange and ah ,1.0
fe0305695,79,A,320.09,334.88,14.79000000000002,they're schooled in what is you know what can be done and how to prevent it and stuff and they say you're never as you're never as safe as you think and i mean let's face before nine eleven if you told anybody what was going to happen if ,1.0
fe0305698,62,B,186.14,194.26,8.120000000000005,and leave it at that whereas france has done things like you know striking the americans from their ah normandy ,1.0
fe0305699,126,A,396.78,407.79,11.010000000000048,that we're well they're um  they're they pretty much complain about stuff we done but a lot of the stuff we done is reactions to stuff that already happened like they're very angry about us fighting the war in iraq ,2.0
fe0305702,26,A,105.78,111.86,6.079999999999998,that we're going to go ruin like the government we've got to go and change it as we've done in iran and and afghanistan ,1.0
fe0305702,101,B,532.66,538.6,5.940000000000055,matter um with with this thing okay when you're done talking is there a signal or anything that indicates it's over hit end ,1.0
fe0305706,60,A,304.18,315.57,11.389999999999986,strong evidence that he would be involved in attacks on americans in america but we've already seen what what he's done in the region he attacked two neighboring countries iran and then kuwait ,1.0
fe0305706,92,B,449.15,456.37,7.220000000000027,all of this was really necessary to be done you know it was necessary for united states to go there ,1.0
fe0305708,171,A,542.6,544.49,1.8899999999999864, oh you know a lot of people that have done this  ,1.0
fe0305709,22,A,53.6,63.45,9.850000000000001,right well  you know ah with iraq it's k- kind of funny 'cause you know ah what a couple of months ago he said they were done with the with the fighting and then what a hundred more people got killed since then but  ,1.0
fe0305713,11,A,11.39,15.18,3.789999999999999,that's cool  so have you ever done this thing before ,1.0
fe0305713,13,A,20.16,25.0,4.84,yeah i've i've done this one too but i'm just wondering if it's like real or not  ,1.0
fe0305713,81,A,257.77,259.53,1.759999999999991,done this yeah ,1.0
fe0305715,16,A,26.38,29.12,2.740000000000002, ha- have you done this before  ,1.0
fe0305715,18,A,30.44,35.58,5.139999999999997,yeah i i've don i've done it once before so this'll be my second time yeah ,1.0
fe0305715,60,A,172.54,182.35,9.810000000000002,you know you get some of these guys like ah osama bin laden who obviously has the financial wherewithal to pull off some of the stuff that he's done  and um you know that certainly worries me ,1.0
fe0305715,76,A,228.03,240.76,12.72999999999999, b- but again it's some of these guys in the mid east that ah y- y- you know  y- y- i mean i obviously based on our conversation you're not really too worried about osama bin laden but  you know he's done substantial damage to ,1.0
fe0305716,67,A,286.83,300.13,13.300000000000011,something that  you know even if even if the united states had have made a big deal about it probably within the next few months or you know at the most like the next year or two like saddam would have done something just to instigate us further you know so uh-hum ,1.0
fe0305717,107,B,429.02,434.3,5.28000000000003, he's done some terrible things you know and  he he's certainly and you know  ,1.0
fe0305719,106,B,376.04,390.04,14.0,prepared for terrorism but it's like there's nothing that's been done in our city like our mayor charlie lukens here like i said like he was asking congress and stuff for more money tom rich is ,1.0
fe0305721,4,B,7.04,9.51,2.4699999999999998,er have you done yeah ben and you're dan ,1.0
fe0305721,7,B,10.54,12.41,1.870000000000001, have you done this before  ,1.0
fe0305721,9,B,13.31,16.01,2.700000000000001, er this is the first time i've done this study  ,1.0
fe0305721,153,B,583.88,589.95,6.07000000000005,what could be done you know by hitting a nuclear plant by hitting power plants by you know infecting the water supply ,1.0
fe0305723,32,B,103.05,109.77,6.719999999999999,thrilled about the whole nuclear thing i wish that it was all just gone and over with and done but ,1.0
fe0305724,4,B,3.6,8.78,5.18,i'm doing fine i'm patrick ben have you done this before ,1.0
fe0305726,189,A,581.33,584.5,3.169999999999959,oh okay okay and have you done this before ,1.0
fe0305727,6,A,8.67,11.13,2.460000000000001,i've never done one of these before so like er i ,1.0
fe0305727,173,A,498.53,504.0,5.470000000000027,so i they're pretty they're a little weird a little sketchy but i guess since i've done a couple of them i'm ,1.0
fe0305728,33,B,147.77,157.7,9.929999999999978,you know you have your homework done you have your grades and you know nobody ever knows that you know you put two cents into this paper ,1.0
fe0305731,16,A,68.34,76.6,8.259999999999991,um because we are humans human interaction is going to be necessary but er you know using the computer as a tool it's gotta be done ,1.0
fe0305731,66,B,224.48,229.3,4.820000000000022,right is this the kind of client that will give you other work once the business plan's done ,1.0
fe0305731,175,A,564.49,566.98,2.490000000000009,you're done exactly ,1.0
fe0305732,99,B,422.49,431.16,8.670000000000016, you could email your documents er you know if you're in school to professors some classes are even done entirely online now ,1.0
fe0305733,7,B,7.89,10.09,2.2,um have you done these before ,1.0
fe0305734,12,A,20.12,23.5,3.379999999999999,as is mine i wonder if they've done that to us on purpose ,1.0
fe0305734,83,A,389.2,391.13,1.9300000000000068,so much is done through email ,1.0
fe0305734,85,A,391.63,396.02,4.389999999999986,yes and so much is done through email and um i mean ,1.0
fe0305734,114,A,534.16,546.93,12.769999999999982,they ask him for his email address 'cause all the scheduling and monitoring of work is done through computers and he said i don't have one and they said well you know this is microsoft this is what we do if you don't have a computer we really can't help you ,1.0
fe0305737,50,B,199.81,206.68,6.8700000000000045,they uh you know they they chat with their friends i mean with their homework assignments everything is done through the computer ,1.0
fe0305737,70,A,258.26,263.13,4.8700000000000045,yeah so how long uh how many times have done this this talking ,1.0
fe0305738,56,A,179.47,185.25,5.780000000000001,i think yeah 'cause that's how n- things normally are so th- normally done really i mean ,1.0
fe0305738,57,A,185.48,189.85,4.3700000000000045,at the place i i mean where i've i've done substitute teaching ,1.0
fe0305738,66,B,239.91,244.27,4.360000000000014,yeah it doesn't seem to me you could get very much done in fifteen minutes i mean ,1.0
fe0305738,84,A,322.75,327.32,4.569999999999993,or i don't know how it would be done but to get kids to learn how to ,1.0
fe0305740,53,A,146.71,151.0,4.289999999999992,you get your homework done at school or they give you time at school for labs ,1.0
fe0305740,106,B,353.48,356.08,2.599999999999966,or without it  i'm done ,1.0
fe0305741,100,B,335.82,340.02,4.199999999999989,this is this uh have you done other phone calls ,1.0
fe0305744,126,B,344.03,351.44,7.410000000000025,where right now i guess if you if you'd done a comp- if you do hear a computer talking it always sounds like a computer rather than a person ,1.0
fe0305747,116,B,544.71,551.51,6.7999999999999545,yeah it it sounded pretty good i i haven't really done one of these surveys before but it it sounded pretty easy to me  ,1.0
fe0305748,5,A,6.19,8.61,2.419999999999999,not too bad how many of these have you done  ,1.0
fe0305748,26,B,44.22,46.06,1.8400000000000034,how many have you done so far ,1.0
fe0305748,73,B,199.12,211.01,11.889999999999986,so yeah it it definitely proved helpful in you know was was i was able to get my work done you know quicker and i think um come out with a better product if i used my computer you know ,1.0
fe0305748,79,A,222.3,225.47,3.1699999999999875,i can have everything done including ,1.0
fe0305749,46,B,163.13,171.54,8.409999999999997,there there is some like campus mail from occasion um most things like class registration can be done over the phone ,1.0
fe0305749,114,B,474.03,487.97,13.940000000000055,yeah it definitely has changed the way research gets done you can definitely do a lot of your pre research without ever leaving the room and only going to make a couple of copies of the pages that you really need later on in the process ,1.0
fe0305749,128,B,540.74,552.45,11.710000000000036,just by connecting your library search engines and stuff like that that that's made a big difference i think as far as how much  research have you done and how much collaboration there is between the two universities ,1.0
fe0305751,45,A,231.85,244.67,12.819999999999993,yeah i definitely think they're great but that they have like a bigger future um i um you can take classes in it i haven't done that yet but it's a lot cheaper than h- h- ah hiring a tutor ,1.0
fe0305752,44,B,140.99,146.69,5.699999999999989,and it seems like i think it seems like they've always done that regardless of whether there was were computers or not so ,1.0
fe0305752,50,A,177.6,188.23,10.629999999999995,using computers to teach them so i guess it just needs to be kinda watched to make sure that it's done correctly if it's done in the right blend you know if you've if you use computers the right way they are a big aid ,2.0
fe0305752,112,A,389.4,394.67,5.270000000000039,it yeah that's too mhm i've done that one before that was like my first introduction really ,1.0
fe0305752,158,A,510.82,518.0,7.180000000000007,ah they'll come on and say that you're the time's up and then they'll give you like ten seconds to say goodbye or something like that this is only the second time i've ever done this ,1.0
fe0305753,61,A,238.54,241.18,2.640000000000015,the other day yeah i've only done one other call ,1.0
fe0305753,68,A,263.58,273.52,9.939999999999998,um i'm well thirty years old now so i'm kinda an adult student going back but um it's kinda surprising how much stuff's done with c.d. roms now ,1.0
fe0305753,94,A,399.6,407.0,7.399999999999977,well plus the fact you i like at work whenever our computers go down i mean that's just awful 'cause you can't get anything done then you know ,1.0
fe0305753,102,A,428.44,436.71,8.269999999999982,um and what i'm doing with nursing school i plan on going and getting my masters in anesthesia when i'm done with this program so that's ,1.0
fe0305756,126,A,510.6,523.16,12.559999999999945,if the computer stuff is done right you can get a level of information from off a computer that you would never be able to get you know unfortunately there's so much crap on the internet that it's it's hard to find good stuff but if you can find good stuff ,1.0
fe0305758,120,A,449.26,453.69,4.430000000000007,that's amazing you know the way that's all done it's like sci fi i ,1.0
fe0305758,127,A,471.44,483.39,11.949999999999989,yeah people talk about a paperless world coming you know like i had a professor who was sort of all about being paperless so all of all the all the essays are handed in by email and everything is done without paper ,1.0
fe0305759,140,B,405.44,413.22,7.78000000000003,before like i don't know just five ten years ago everything was done by hand now they do everything on the computer graphic design ,1.0
fe0305760,126,B,400.3,404.76,4.4599999999999795,yeah you're pretty much ah pretty much ah done with that then huh ,1.0
fe0305760,196,A,584.8,588.15,3.3500000000000227,so are are we supposed to hang up once we are done or ,1.0
fe0305760,197,B,587.9,591.05,3.1499999999999773,no no is this the first thi- the first time you're done this ,1.0
fe0305761,71,A,312.18,324.59,12.409999999999968,completely online there was no classroom the instructor gave the assignments online all the required readings we took our tests online in a given time period everything was done online  ,1.0
fe0305764,5,B,11.72,25.11,13.389999999999999,like  o- a a total like computer interface into like their their daily daily class thing and like all the kids have to like carry around laptop computers and take notes  like typing yeah so- some schools have done that  ,1.0
fe0305765,37,A,91.35,94.37,3.0200000000000102,no i'm done i graduated about three years ago    ,1.0
fe0305766,18,A,91.11,97.48,6.3700000000000045,and you couldn't die and you couldn't win there were just exploration and interactivity and very very well done ,1.0
fe0305770,103,B,313.2,315.63,2.430000000000007,this is this is the first one that i've done ,1.0
fe0305771,76,A,188.5,197.53,9.030000000000001,you do it and get it done but if you're one of these people who just are you know you i know some people like you said who stay there for hours and they order everything ,1.0
fe0305773,38,A,83.41,85.5,2.0900000000000034,is this the first time you've done this ah ,1.0
fe0305773,88,A,274.32,276.25,1.9300000000000068,which is done that ,1.0
fe0305776,6,B,8.24,10.48,2.24,have you done any of these before ,1.0
fe0305777,5,A,7.83,10.27,2.4399999999999995, all right have you done this before  ,1.0
fe0305777,6,B,9.62,13.69,4.07,i've um done it um about twice before ,1.0
fe0305777,131,A,495.72,498.25,2.5299999999999727,have they ever done that when they come down to see you ,1.0
fe0305779,33,B,176.93,187.57,10.639999999999986,they're like two or three years older than i am so we grew up i mean especially growing up in the south ah where i grew up i mean we were real close we done a lot of stuff together ,1.0
fe0305780,178,A,571.43,576.92,5.490000000000009,see back then i wouldn't have done this  it's just you know it's not worth picking up a phone for ten dollars ,1.0
fe0305783,4,A,5.89,11.99,6.1000000000000005,ah joel i'm doing okay ah one quick question before we start this is my first time have you done this before ,1.0
fe0305784,136,B,520.28,528.63,8.350000000000023, besides me you know interacting the kids no i i haven't done that particular step why because again i mean i don't think that it's a serious relationship ,1.0
fe0305784,143,B,546.33,555.59,9.259999999999991,you know i just i just got ch- you know i just got out of of rel- of a relationship and i'm still waiting for the paperwork to be you know done ,1.0
fe0305788,13,B,24.43,27.45,3.0199999999999996,i mean i've never done anything like this so it's kind of fun ,1.0
fe0305789,51,B,247.46,261.09,13.629999999999967,and because of that they're that much more sensitive as to you know w- what how how things are said and done and how they can affect somebody deeply even if you don't see an immediate you know visual emotional response you know how things can ,1.0
fe0305793,6,B,6.69,9.06,2.37, have you ever done this before ,1.0
fe0305794,74,A,265.61,272.43,6.819999999999993,  wh- wh- what do what do your parents think about you know ah have you done this thing before ,1.0
fe0305797,34,B,57.66,59.84,2.180000000000007,so have you ever done this before ,1.0
fe0305798,120,A,427.65,440.22,12.57000000000005,yeah i i love my family though you know what i'm saying i love my family so far you know what i'm saying anything basically that i've done they basically they supported me in you know and that i find really really reassuring you know ,1.0
fe0305799,5,A,9.33,14.09,4.76,i guess so  this is the first call that i've done with the system so ,1.0
fe0305799,8,A,14.69,17.09,2.4000000000000004,this is the first call i've done with the system so ,1.0
fe0305799,10,A,17.65,19.38,1.7300000000000004,so i haven't done it yet ,1.0
fe0305799,11,B,18.88,20.65,1.7699999999999996,i've done it once ,1.0
fe0305802,13,B,17.92,19.81,1.889999999999997,okay have you ever done this before ,1.0
fe0305802,17,B,24.57,30.85,6.280000000000001,no i've never done it this is my first call i'm just no idea what it's about but someone told me to do it ,1.0
fe0305802,21,A,35.63,44.0,8.369999999999997,you basically just talk about i mean whatever you whatever the topic is you just kinda just chat about it for a while and then your little beep comes through and you're done ,1.0
fe0305803,5,B,5.6,8.9,3.3000000000000007,hi alex glad to speak to you have you done this before ,1.0
fe0305803,194,B,594.79,599.95,5.160000000000082,oh i guess so for me it's ah getting ten dollars no  i would like to have done that extra thing where but ,1.0
fe0305804,132,A,492.64,497.7,5.060000000000002,oh okay 'cause i've done this like three times already and i thought you're only supposed to do it three times ,1.0
fe0305804,139,A,514.65,524.15,9.5,like at least they tried to like scare me and like anything i've done at this point 'cause i'm past my thirties like i'm in my thirties now i consider to be my own ,1.0
fe0305808,155,B,562.65,565.94,3.2900000000000773,so how many of these phone calls have you done ,1.0
fe0305811,126,B,420.45,432.86,12.410000000000025,right and with me you know mine's like i said is in the east coast but we we do stay in touch and write and whatever i i i have done most of the travel to them ,1.0
fe0305811,155,B,512.88,522.68,9.799999999999955,i i i think that he feels that computer science will be more beneficial too ah 'cause everything is done with computers and stuff like that you know ,1.0
fe0305812,168,B,537.15,539.38,2.230000000000018,um so you've never done this before ,1.0
fe0305814,139,B,408.5,411.81,3.3100000000000023,so like have you done anything interesting with the vacation at all ,1.0
fe0305816,85,B,302.64,307.58,4.939999999999998,mhm yeah do you feel that there's anything that be done or is just big business ,1.0
fe0305816,87,B,315.13,317.38,2.25,nothing's going to get ever done or mm mhm ,1.0
fe0305819,12,A,23.4,37.07,13.670000000000002,can't even do the voice  um has corporate scandals affected the economy  i guess start with the larger and what and then what could be done is i guess what they're trying to figure out what we in the street think ,1.0
fe0305819,87,A,442.07,452.86,10.79000000000002,what would happen is it depends on how it's done 'cause you gotta look at like um like this whole debate about options you know expensing options versus ,1.0
fe0305821,156,A,551.09,565.22,14.129999999999995,dictators who who run their countries and and are terrible to their people like need to be stopped i think it can be done diplomatically i don't think that it need we need to rush in with the army whenever we feel like it but i you know i definitely think that ,1.0
fe0305825,146,A,455.52,458.77,3.25,yeah well a- apparently have you done one this is the first uh ,1.0
fe0305825,149,B,461.19,463.32,2.1299999999999955,have you done any uh before this ,1.0
fe0305826,4,B,7.48,21.47,13.989999999999998,jarrod i'm doing fine and uh this cause this is the second time that i've done this and yesterday the phone rang properly at five o'clock as it did just now so i i i have a good in- indication it's going to be a conversational call ,1.0
fe0305828,29,A,105.79,112.96,7.1699999999999875,providing these examples companies that have you know stood up and you know done something over the past two decades have really taken care of uh ,1.0
fe0305828,30,A,113.0,122.18,9.180000000000007,not only their employees but you know their shareholders too and have consistently done the right and proper thing instead of the um monetarily expedient thing ,1.0
fe0305828,57,B,269.84,284.14,14.300000000000011,i i've done a lot of uh spiritual work in search of the source of creativity and and so in my you know in my spiritual work i'm finding that uh the way that i treat people ,1.0
fe0305829,22,A,36.18,41.55,5.369999999999997,yeah they ripped apart the they've done ripped apart the stock market that's for sure ,1.0
fe0305829,35,A,54.53,59.47,4.939999999999998,what could be done about it what can the government do if they wanna do something about it is the key i guess ,1.0
fe0305829,145,A,431.49,442.19,10.699999999999989,and then it's more or less a giving the cop the um th- the consumers confidence that they're gonna perhap- you know prohibit it from happening in the future not just punish people for already having done it it's ,1.0
fe0305830,112,A,451.71,460.96,9.25,i think in the long term they have a yeah they need to create some kind of commission or some kind of god like something that's simple but you know is gonna get done ,1.0
fe0305831,59,B,248.25,260.21,11.95999999999998,people turning their back to what needs to be done because they're trying to save money and and then you got for instance you got old tobacco industry who uh ,1.0
fe0305831,73,B,324.92,336.93,12.009999999999991,i thought that was one of the biggest potential great uh things that anybody could ever do in politics to bring that done bring that no sooner he sh- put that through congress ,1.0
fe0305831,113,B,495.81,506.83,11.019999999999982,right so uh now i i'm really pessimistic about it but at the same time you know one day if people just come together on a lot of issues a lot of things could could be done ,1.0
fe0305831,139,B,588.63,599.89,11.259999999999991,right i think they were after big name i think it it did not it hurt her being a female and with that attitude that she displayed and i think they just i think she hadn't done no ,1.0
fe0305832,32,A,101.48,112.14,10.659999999999997,so do you think anything can be done about it given this this system and this society is is the culture or the are the cultural moors too different ,1.0
fe0305833,37,A,133.16,139.79,6.6299999999999955,but look what they've done to the like the people who work for enron you know they they've lost millions of dollars ,1.0
fe0305833,43,B,164.26,170.36,6.100000000000023,they haven't done anything yet uh i was oh i think they even s- said they just got their first indictment done that ,2.0
fe0305833,78,A,291.51,297.7,6.189999999999998,you know and this was done you know many years ago right probably ten you know eight ten years ago ,1.0
fe0305833,90,B,331.41,344.96,13.549999999999955,i think it's what's hard about it is people you know like most of us we don't really pay atten- we think it's terrible and we think something should be done and then it's sort of like you go go on to more personal problems and more local problems and uh ,1.0
fe0305833,96,B,368.91,383.32,14.409999999999968,get a groundswell uh you know at kinda grassroots campaign to like get something done because i i think most people are you know uh as appalling as i think it is is to just say well go ahead i mean what can you do  or ,1.0
fe0305834,69,A,168.44,170.65,2.210000000000008,done by actually uh some senate ,1.0
fe0305836,102,B,362.08,376.93,14.850000000000023,whatever's being done to them is being done it's just they don't care it's like you know you think if that one would set the example for the rest but you know i guess they make so much millions of dollars that a fine or anything in that regards is really i- i- it's a you know it really doesn't matter to them cause ,2.0
fe0305837,141,B,561.64,572.2,10.56000000000006,you know s- something would have to be done in in the books of law where perhaps some of these uh some of these actions ,1.0
fe0305839,123,A,357.01,360.55,3.5400000000000205,about what what the government can do or what can be done ,1.0
fe0305839,124,B,360.79,362.95,2.159999999999968,what can be done ah ,1.0
fe0305841,80,B,315.57,323.39,7.819999999999993,y- they they've in a sense they did their crime and they haven't done any time for it and so that that aspect of fear ,1.0
fe0305842,42,B,94.81,97.61,2.799999999999997,i don't know i've never done this before so i ,1.0
fe0305843,102,B,450.2,463.82,13.620000000000005,if i'm speaking to an accountant and he didn't tell me something i could've done to manipulate it so that it's not that obvious you know so it's not obvious how much money i'm losing then i'm gonna think he's incompetent ,1.0
fe0305844,13,B,22.3,26.45,4.149999999999999,and and get 'em all done at the same time you don't have to wait ,1.0
fe0305844,15,B,26.51,38.57,12.059999999999999,you know you could yeah that's the secret you know so you knock all three of them i just went from one call to the next as far as i'm concerned i'm done send me my money ,1.0
fe0305845,70,A,200.8,212.87,12.069999999999993,um and it was the one of the most strenuous hikes i have ever done because you know cause you take three or four steps and you're down so it's like three or four steps and then do a push up three or four steps do a push up ,1.0
fe0305845,107,B,311.92,318.49,6.569999999999993,and i'm not really you know what i mean pressed about it either cause i've done a lot of stuff so  you know ,1.0
fe0305846,157,A,513.78,524.36,10.580000000000041, yeah the only thing i've ever done uh being at one with the snakes and all that no i'm not into that and i had a friend who had almost had a run in with a bear one time so no ,1.0
fe0305848,39,B,122.39,128.66,6.269999999999996,well that's a nice area matter of fact we've done bicycling all along that area when we first moved here six years ago ,1.0
fe0305850,3,A,7.36,9.51,2.1499999999999995,and uh have you done this before  ,1.0
fe0305850,4,B,9.15,12.4,3.25, uh no this is the first ti- actually this is the first time i ever done this you  ,1.0
fe0305851,99,A,290.02,294.62,4.600000000000023,i mean really look upon her i respect her for that and i appreciate what she's done for me ,1.0
fe0305852,38,A,132.05,139.72,7.6699999999999875,and this year i'm a job coordinator so they learn job skills in the morning and then by noon they're done and they work in the afternoon ,1.0
fe0305853,63,B,174.58,178.2,3.619999999999976,i just signed up the other day and this is the first call i've done so i didn't know how it worked ,1.0
fe0305853,142,B,328.27,330.63,2.3600000000000136,did she has she done it ,1.0
fe0305853,143,A,329.75,331.77,2.019999999999982,um i think she's done it like once ,1.0
fe0305854,177,A,441.69,443.4,1.7099999999999795,well i have to have my knee done ,1.0
fe0305858,43,A,170.77,173.9,3.1299999999999955,very very subtly done yes ,1.0
fe0305859,180,A,414.52,415.71,1.1899999999999977,have you done this before ,1.0
fe0305860,166,A,372.44,374.09,1.6499999999999773,so have you done many of these calls ,1.0
fe0305865,36,B,152.51,161.56,9.050000000000011,say i wou- i wouldn't take it just to speak to her because we've gone like a year without speaking so i've done it before but probably i would say i might ,1.0
fe0305867,52,B,149.76,155.46,5.700000000000017,mm you know what i'm never going to find out we're through we're done but i bet they are different ,1.0
fe0305868,62,B,150.4,152.38,1.9799999999999898,the things that i have to have done ,1.0
fe0305871,78,A,257.79,261.81,4.019999999999982,i'm going to bed i'm tired and wash and clean the kitchen when you're done ,1.0
fe0305871,123,B,412.92,420.96,8.039999999999964,i find that  you know  up here i find that humorous they they got they got snow done there and everything just stops ,1.0
fe0305877,167,A,392.62,397.03,4.409999999999968,yeah it's kind of a it's kind of a it's a funny question have you have you done this before have you like ,1.0
fe0305877,168,B,396.82,399.31,2.490000000000009,i have actually i've done it once before ,1.0
fe0305879,190,A,484.11,485.75,1.6399999999999864,so have you done these calls before ,1.0
fe0305885,115,B,357.46,361.39,3.930000000000007,i mean is this is this like the second question that you've done or have you had ,1.0
